1,在,53,1
2,好,49,1
3,请,43,1
4,麻烦,43,1
5,家,42,1
6,过,42,1
7,会,41,1
8,了,40,1
9,就,40,1
10,比较,39,1
11,叫,39,1
12,点,39,1
13,对,39,1
14,什么,38,1
15,还,38,1
16,也,38,1
17,分,37,1
18,要,36,1
19,真,36,1
20,希望,36,1
21,有,35,1
22,我,35,1
23,看,34,1
24,多,34,1
25,几,34,1
26,给,34,1
27,朋友,33,1
28,长,33,1
29,把,33,1
30,下,33,1
31,是,33,1
32,用,33,1
33,再,32,1
34,他,32,1
35,这,32,1
36,碗,32,1
37,东西,32,1
38,需要,32,1
39,上,32,1
40,不,31,1
41,都,31,1
42,的,31,1
43,坐,31,1
44,一,31,1
45,说,31,1
46,两,31,1
47,工作,31,1
48,百,31,1
49,那,31,1
50,去,31,1
51,得,31,1
52,跟,31,1
53,块,30,1
54,号,30,1
55,喜欢,30,1
56,贵,30,1
57,带,30,1
58,开始,29,1
59,听,29,1
60,欢迎,29,1
61,现在,29,1
62,只,29,1
63,老师,29,1
64,怎么,29,1
65,她,29,1
66,少,29,1
67,找,29,1
68,知道,29,1
69,年,29,1
70,可以,29,1
71,站,29,1
72,高兴,29,1
73,先,29,1
74,吃,29,1
75,很,29,1
76,到,29,1
77,姓,29,1
78,一起,29,1
79,来,28,1
80,四,28,1
81,多少,28,1
82,今天,28,1
83,下午,28,1
84,五,28,1
85,钱,28,1
86,天,28,1
87,你,28,1
88,打,28,1
89,想,28,1
90,方便,28,1
91,六,28,1
92,运动,28,1
93,明天,28,1
94,附近,28,1
95,电话,28,1
96,漂亮,28,1
97,游泳,28,1
98,书,28,1
99,和,28,1
100,七,28,1
101,礼物,28,1
102,人,27,1
103,比,27,1
104,一定,27,1
105,打算,27,1
106,八,27,1
107,我们,27,1
108,公司,27,1
109,买,27,1
110,九,27,1
111,他们,27,1
112,妈妈,27,1
113,您,27,1
114,呢,27,1
115,二,27,1
116,种,27,1
117,介绍,27,1
118,谁,27,1
119,准备,27,1
120,三,27,1
121,路,27,1
122,昨天,26,1
123,应该,26,1
124,远,26,1
125,让,26,1
126,新,26,1
127,已经,26,1
128,认识,26,1
129,月,26,1
130,香蕉,26,1
131,生日,26,1
132,个,26,1
133,学生,26,1
134,才,26,1
135,以后,26,1
136,学校,26,1
137,张,26,1
138,问题,26,1
139,吗,26,1
140,吧,26,1
141,半,26,1
142,够,26,1
143,开,25,1
144,先生,25,1
145,告诉,25,1
146,离,25,1
147,小,25,1
148,地方,25,1
149,特别,25,1
150,飞机,25,1
151,还是,25,1
152,旅行,25,1
153,换,25,1
154,弟弟,25,1
155,十,25,1
156,早上,25,1
157,最,25,1
158,住,25,1
159,电脑,24,1
160,谢谢,24,1
161,所以,24,1
162,本,24,1
163,名字,24,1
164,哪,24,1
165,快,24,1
166,万,24,1
167,星期,24,1
168,红,24,1
169,火车,24,1
170,一样,24,1
171,从,24,1
172,卖,24,1
173,写,24,1
174,这里,24,1
175,中文,24,1
176,爱,24,1
177,饭,24,1
178,送,24,1
179,等,24,1
180,喝,24,1
181,哥哥,24,1
182,做,24,1
183,容易,23,1
184,觉得,23,1
185,今年,23,1
186,花,23,1
187,习惯,23,1
188,姐姐,23,1
189,水果,23,1
190,饿,23,1
191,蛋糕,23,1
192,笔,23,1
193,懂,23,1
194,电影,23,1
195,以前,23,1
196,快乐,23,1
197,茶,23,1
198,因为,23,1
199,早,23,1
200,大,23,1
201,衣服,23,1
202,那么,23,1
203,医生,23,1
204,天气,23,1
205,公园,23,1
206,去年,23,1
207,练习,23,1
208,问,23,1
209,学,23,1
210,你们,23,1
211,便宜,22,1
212,常常,22,1
213,菜,22,1
214,冷,22,1
215,面,22,1
216,最近,22,1
217,爸爸,22,1
218,慢,22,1
219,千,22,1
220,哪里,22,1
221,考试,22,1
222,走,22,1
223,颜色,22,1
224,鱼,22,1
225,喂,22,1
226,一共,22,1
227,小姐,22,1
228,高,22,1
229,往,22,1
230,另外,22,1
231,别,22,1
232,鸡,22,1
233,能,22,1
234,接,22,1
235,回,21,1
236,小时,21,1
237,中午,21,1
238,头,21,1
239,汤,21,1
240,太,21,1
241,晚上,21,1
242,医院,21,1
243,病,21,1
244,放心,21,1
245,妹妹,21,1
246,决定,21,1
247,辣,21,1
248,图书馆,21,1
249,爷爷,21,1
250,当然,21,1
251,睡觉,21,1
252,参加,21,1
253,周末,21,1
254,自由,21,1
255,房子,21,1
256,感冒,21,1
257,可是,21,1
258,休息,21,1
259,条,21,1
260,班,20,1
261,电视,20,1
262,自己,20,1
263,汽车,20,1
264,见,20,1
265,行李,20,1
266,放,20,1
267,大家,20,1
268,又,20,1
269,时间,20,1
270,邮局,20,1
271,老,20,1
272,上午,20,1
273,房间,20,1
274,同学,20,1
275,如果,20,1
276,舒服,20,1
277,健康,20,1
278,服务,20,1
279,马上,20,1
280,行,20,1
281,总是,20,1
282,牛肉,19,1
283,糖,19,1
284,咳嗽,19,1
285,玩,19,1
286,甜,19,1
287,里,19,1
288,一点儿,19,1
289,而且,19,1
290,那里,19,1
291,位,19,1
292,好吃,19,1
293,山,19,1
294,苹果,19,1
295,菜单,19,1
296,眼睛,19,1
297,新鲜,19,1
298,岁,19,1
299,奶奶,19,1
300,牛奶,19,1
301,地址,19,1
302,简单,19,1
303,难,19,1
304,双,19,1
305,为什么,19,1
306,筷子,19,1
307,开车,19,1
308,白,19,1
309,热,19,1
310,忙,19,1
311,一直,19,1
312,杯,19,1
313,音乐,18,1
314,但是,18,1
315,累,18,1
316,啊,18,1
317,身体,18,1
318,孩子,18,1
319,号码,18,1
320,虽然,18,1
321,然后,18,1
322,大概,18,1
323,椅子,18,1
324,担心,18,1
325,没,18,1
326,久,18,1
327,近,18,1
328,比赛,18,1
329,西瓜,18,1
330,信,18,1
331,水,18,1
332,旁边,18,1
333,结束,18,1
334,护照,18,1
335,床,18,1
336,时候,18,1
337,手机,18,1
338,咸,18,1
339,没有,18,1
340,前面,18,1
341,生活,18,1
342,上课,18,1
343,听说,18,1
344,非常,18,1
345,零,18,1
346,铅笔,18,1
347,百货公司,17,1
348,注意,17,1
349,哪儿,17,1
350,刻,17,1
351,邮票,17,1
352,太太,17,1
353,商店,17,1
354,进步,17,1
355,银行,17,1
356,太阳,17,1
357,可能,17,1
358,牛,17,1
359,祝,17,1
360,大学,17,1
361,国,17,1
362,篮球,17,1
363,语言,17,1
364,玩具,17,1
365,参观,17,1
366,早饭,17,1
367,建议,17,1
368,约,16,1
369,借,16,1
370,迟到,16,1
371,有的,16,1
372,拿,16,1
373,橘子,16,1
374,表示,16,1
375,不过,16,1
376,后面,16,1
377,有名,16,1
378,完,16,1
379,头发,16,1
380,晚饭,16,1
381,不错,16,1
382,它,16,1
383,耳朵,16,1
384,日,16,1
385,饮料,16,1
386,愉快,16,1
387,面包,16,1
388,出去,16,1
389,活动,16,1
390,衬衫,16,1
391,明年,16,1
392,冬天,16,1
393,餐厅,16,1
394,骑,16,1
395,字,16,1
396,客厅,16,1
397,客气,16,1
398,安排,16,1
399,帮,16,1
400,后天,16,1
401,事情,16,1
402,象征,16,1
403,黑,16,1
404,夏天,16,1
405,成绩,16,1
406,教,16,1
407,为,16,1
408,发烧,16,1
409,计程车,16,1
410,厨房,16,1
411,博物馆,16,1
412,车,16,1
413,错,16,1
414,聪明,16,1
415,差不多,16,1
416,英文,16,1
417,饱,16,1
418,意思,15,1
419,青菜,15,1
420,件,15,1
421,付,15,1
422,跳舞,15,1
423,咖啡,15,1
424,环境,15,1
425,小心,15,1
426,酸,15,1
427,关系,15,1
428,网球,15,1
429,痛,15,1
430,这么,15,1
431,办公室,15,1
432,晚,15,1
433,马,15,1
434,作业,15,1
435,手,15,1
436,王,15,1
437,醋,15,1
438,外婆,15,1
439,清楚,15,1
440,上网,15,1
441,包,15,1
442,瘦,15,1
443,味道,15,1
444,每,15,1
445,计划,15,1
446,转,15,1
447,旅馆,15,1
448,街,15,1
449,米,15,1
450,次,15,1
451,安静,15,1
452,树,15,1
453,下雨,15,1
454,鼻子,15,1
455,结婚,15,1
456,算,15,1
457,游戏,15,1
458,历史,15,1
459,春天,15,1
460,桌子,15,1
461,继续,15,1
462,讲,15,1
463,短,15,1
464,足球,15,1
465,左边,15,1
466,葡萄,15,1
467,狗,15,1
468,传统,15,1
469,资料,14,1
470,肚子,14,1
471,学习,14,1
472,电影院,14,1
473,父亲,14,1
474,重要,14,1
475,精彩,14,1
476,公共汽车,14,1
477,猪,14,1
478,留,14,1
479,秋天,14,1
480,租,14,1
